uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,__site
963f8a22-c954-4398-884f-2eb7704cd0d6,D01,HARV,HARV,"HARV_001.basePlot.all,HARV_002.basePlot.all,HARV_004.basePlot.all,HARV_005.basePlot.all,HARV_006.basePlot.all,HARV_008.basePlot.all,HARV_010.basePlot.all,HARV_011.basePlot.all,HARV_012.basePlot.all,HARV_013.basePlot.all,HARV_014.basePlot.all,HARV_015.basePlot.all,HARV_016.basePlot.all,HARV_017.basePlot.all,HARV_018.basePlot.all,HARV_020.basePlot.all,HARV_021.basePlot.all,HARV_022.basePlot.all,HARV_023.basePlot.all,HARV_024.basePlot.all,HARV_025.basePlot.all,HARV_026.basePlot.all,HARV_027.basePlot.all,HARV_028.basePlot.all,HARV_029.basePlot.all,HARV_030.basePlot.all,HARV_031.basePlot.all,HARV_033.basePlot.all,HARV_034.basePlot.all,HARV_035.basePlot.all,HARV_036.basePlot.all,HARV_037.basePlot.all,HARV_038.basePlot.all,HARV_039.basePlot.all,HARV_040.basePlot.all,HARV_041.basePlot.all,HARV_042.basePlot.all,HARV_043.basePlot.all,HARV_044.basePlot.all,HARV_045.basePlot.all,HARV_046.basePlot.all,HARV_047.basePlot.all,HARV_048.basePlot.all,HARV_049.basePlot.all,HARV_050.basePlot.all,HARV_051.basePlot.all,HARV_052.basePlot.all,HARV_058.basePlot.all,HARV_059.basePlot.all,HARV_063.basePlot.all,HARV_001.tickPlot.tck,HARV_004.tickPlot.tck,HARV_006.tickPlot.tck,HARV_020.tickPlot.tck,HARV_022.tickPlot.tck,HARV_026.tickPlot.tck,HARV_001.mammalGrid.mam,HARV_006.mammalGrid.mam,HARV_008.mammalGrid.mam,HARV_010.mammalGrid.mam,HARV_014.mammalGrid.mam,HARV_016.mammalGrid.mam,HARV_020.mammalGrid.mam,HARV_021.mammalGrid.mam,HARV_023.mammalGrid.mam,HARV_032.mammalGrid.mam,HARV_001.birdGrid.brd,HARV_004.birdGrid.brd,HARV_006.birdGrid.brd,HARV_008.birdGrid.brd,HARV_012.birdGrid.brd,HARV_013.birdGrid.brd,HARV_014.birdGrid.brd,HARV_016.birdGrid.brd,HARV_021.birdGrid.brd,HARV_023.birdGrid.brd,HARV_024.birdGrid.brd,HARV_025.birdGrid.brd,HARV_073.mosquitoPoint.mos,HARV_074.mosquitoPoint.mos,HARV_075.mosquitoPoint.mos,HARV_076.mosquitoPoint.mos,HARV_077.mosquitoPoint.mos,HARV_078.mosquitoPoint.mos,HARV_079.mosquitoPoint.mos,HARV_080.mosquitoPoint.mos,HARV_081.mosquitoPoint.mos,HARV_082.mosquitoPoint.mos,HARV_053.phenology.phe,HARV_054.phenology.phe,HARV,SOILPL100439,SOILPL100440,SOILPL100441,SOILPL108361,SOILPL108407,MEGAPT100973,TOWER100450,HUT108252,CFGLOC108455,AIRSHED",2017-11-27,2017-12-27,Y,actual,,HARV.20170501.droughtPerceived,NEON.DOC.003282vA,droughtPerceived,droughtPerceived,,,,,,,,,primary,Northern Worcester County in Massachusetts was in severe to extreme drought during the 2016 growing season. The 2016 extreme drought in Worcester County Massachusetts contributed to trees senescing early in the season and to a severe gypsy moth outbreak.,llukas@battelleecology.org,,HARV
90268f21-feb3-4a12-b8c3-a9b1f6ee0205,D01,HARV,HARV,"HARV_001.basePlot.all,HARV_002.basePlot.all,HARV_004.basePlot.all,HARV_005.basePlot.all,HARV_006.basePlot.all,HARV_008.basePlot.all,HARV_010.basePlot.all,HARV_011.basePlot.all,HARV_012.basePlot.all,HARV_013.basePlot.all,HARV_014.basePlot.all,HARV_015.basePlot.all,HARV_016.basePlot.all,HARV_017.basePlot.all,HARV_018.basePlot.all,HARV_020.basePlot.all,HARV_021.basePlot.all,HARV_022.basePlot.all,HARV_023.basePlot.all,HARV_024.basePlot.all,HARV_025.basePlot.all,HARV_026.basePlot.all,HARV_027.basePlot.all,HARV_028.basePlot.all,HARV_029.basePlot.all,HARV_030.basePlot.all,HARV_031.basePlot.all,HARV_033.basePlot.all,HARV_034.basePlot.all,HARV_035.basePlot.all,HARV_036.basePlot.all,HARV_037.basePlot.all,HARV_038.basePlot.all,HARV_039.basePlot.all,HARV_040.basePlot.all,HARV_041.basePlot.all,HARV_042.basePlot.all,HARV_043.basePlot.all,HARV_044.basePlot.all,HARV_045.basePlot.all,HARV_046.basePlot.all,HARV_047.basePlot.all,HARV_048.basePlot.all,HARV_049.basePlot.all,HARV_050.basePlot.all,HARV_051.basePlot.all,HARV_052.basePlot.all,HARV_058.basePlot.all,HARV_059.basePlot.all,HARV_063.basePlot.all,HARV_001.tickPlot.tck,HARV_004.tickPlot.tck,HARV_006.tickPlot.tck,HARV_020.tickPlot.tck,HARV_022.tickPlot.tck,HARV_026.tickPlot.tck,HARV_001.mammalGrid.mam,HARV_006.mammalGrid.mam,HARV_008.mammalGrid.mam,HARV_010.mammalGrid.mam,HARV_014.mammalGrid.mam,HARV_016.mammalGrid.mam,HARV_020.mammalGrid.mam,HARV_021.mammalGrid.mam,HARV_023.mammalGrid.mam,HARV_032.mammalGrid.mam,HARV_001.birdGrid.brd,HARV_004.birdGrid.brd,HARV_006.birdGrid.brd,HARV_008.birdGrid.brd,HARV_012.birdGrid.brd,HARV_013.birdGrid.brd,HARV_014.birdGrid.brd,HARV_016.birdGrid.brd,HARV_021.birdGrid.brd,HARV_023.birdGrid.brd,HARV_024.birdGrid.brd,HARV_025.birdGrid.brd,HARV_073.mosquitoPoint.mos,HARV_074.mosquitoPoint.mos,HARV_075.mosquitoPoint.mos,HARV_076.mosquitoPoint.mos,HARV_077.mosquitoPoint.mos,HARV_078.mosquitoPoint.mos,HARV_079.mosquitoPoint.mos,HARV_080.mosquitoPoint.mos,HARV_081.mosquitoPoint.mos,HARV_082.mosquitoPoint.mos,HARV_053.phenology.phe,HARV_054.phenology.phe,HARV,SOILPL100439,SOILPL100440,SOILPL100441,SOILPL108361,SOILPL108407,MEGAPT100973,TOWER100450,HUT108252,CFGLOC108455,AIRSHED",2017-12-27,2017-12-31,N,,,HARV.20170501.droughtPerceived,NEON.DOC.003282vA,droughtPerceived,droughtPerceived,,,,,,,,,primary,Northern Worcester County in Massachusetts was in severe to extreme drought during the 2016 growing season. The 2016 extreme drought in Worcester County Massachusetts contributed to trees senescing early in the season and to a severe gypsy moth outbreak.,llukas@battelleecology.org,,HARV
fb5e1165-5edd-470e-805f-3a8b8f39bc39,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2019-08-19,2019-09-18,Y,estimated,"These plots had infrequent visits during the period of logging. The site hosts hired loggers who had very little understanding of where our plots were located, so we do not have accurate dates of logging.",HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
c9c9ca22-4efb-46ae-b1ad-7a25debfae87,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2019-09-18,2019-10-18,Y,estimated,Infrequent visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
df7fdbde-8334-4487-a8c0-dd8a6f1a3340,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2019-10-18,2019-11-17,Y,estimated,Infrequent visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
4c9742b8-b33e-47ef-9abd-e73910542b7f,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2019-11-17,2019-12-17,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
6fc479a1-7a4e-4ba8-aa37-d75536b744f6,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2019-12-17,2020-01-16,Y,estimated,Limited visits to these plots,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
c9972fcd-c462-451f-90d4-037311492090,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-01-16,2020-02-15,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
b556414b-e493-4a88-8b8a-6e71a4fd92c5,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-02-15,2020-03-17,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
8936dab3-e26c-472f-87ee-9b6a3efd863e,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-03-17,2020-04-16,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
cf3ae93f-1f06-445e-9aa8-d5926bbfc894,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-04-16,2020-05-16,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
cfe03a84-b096-4a3f-93d7-6bb1c8e1a02b,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-05-16,2020-06-15,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
1f92596c-b9d2-4356-971c-bf7a2755f176,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-06-15,2020-07-15,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
f58f62dc-38aa-4999-bb6e-0ff12e154107,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-07-15,2020-08-14,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
813c15ba-d9ac-4e4f-8bc4-f08e3d6274d5,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-08-14,2020-09-13,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
63600a3f-3b60-4f06-a1ed-3c352d329527,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-09-13,2020-10-13,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
ae312031-2be9-4f10-a2c2-63a16430db7f,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2020-10-13,2020-10-21,N,estimated,This week is when we visited HARV_012_R and HARV_018_R to assess damage.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,HARV
c5b8c4ee-456f-4fc9-9cb9-af61893775ad,D01,HARV,HARV,"HARV_001.basePlot.all,HARV_002.basePlot.all,HARV_004.basePlot.all,HARV_005.basePlot.all,HARV_006.basePlot.all,HARV_008.basePlot.all,HARV_010.basePlot.all,HARV_011.basePlot.all,HARV_012.basePlot.all,HARV_013.basePlot.all,HARV_014.basePlot.all,HARV_015.basePlot.all,HARV_016.basePlot.all,HARV_017.basePlot.all,HARV_018.basePlot.all,HARV_020.basePlot.all,HARV_021.basePlot.all,HARV_022.basePlot.all,HARV_023.basePlot.all,HARV_024.basePlot.all,HARV_025.basePlot.all,HARV_026.basePlot.all,HARV_027.basePlot.all,HARV_028.basePlot.all,HARV_029.basePlot.all,HARV_030.basePlot.all,HARV_031.basePlot.all,HARV_033.basePlot.all,HARV_034.basePlot.all,HARV_035.basePlot.all,HARV_036.basePlot.all,HARV_037.basePlot.all,HARV_038.basePlot.all,HARV_039.basePlot.all,HARV_040.basePlot.all,HARV_041.basePlot.all,HARV_042.basePlot.all,HARV_043.basePlot.all,HARV_044.basePlot.all,HARV_045.basePlot.all,HARV_046.basePlot.all,HARV_047.basePlot.all,HARV_048.basePlot.all,HARV_049.basePlot.all,HARV_050.basePlot.all,HARV_051.basePlot.all,HARV_052.basePlot.all,HARV_058.basePlot.all,HARV_059.basePlot.all,HARV_063.basePlot.all,HARV_001.tickPlot.tck,HARV_004.tickPlot.tck,HARV_006.tickPlot.tck,HARV_020.tickPlot.tck,HARV_022.tickPlot.tck,HARV_026.tickPlot.tck,HARV_001.mammalGrid.mam,HARV_006.mammalGrid.mam,HARV_008.mammalGrid.mam,HARV_010.mammalGrid.mam,HARV_014.mammalGrid.mam,HARV_016.mammalGrid.mam,HARV_020.mammalGrid.mam,HARV_021.mammalGrid.mam,HARV_023.mammalGrid.mam,HARV_032.mammalGrid.mam,HARV_001.birdGrid.brd,HARV_004.birdGrid.brd,HARV_006.birdGrid.brd,HARV_008.birdGrid.brd,HARV_012.birdGrid.brd,HARV_013.birdGrid.brd,HARV_014.birdGrid.brd,HARV_016.birdGrid.brd,HARV_021.birdGrid.brd,HARV_023.birdGrid.brd,HARV_024.birdGrid.brd,HARV_025.birdGrid.brd,HARV_073.mosquitoPoint.mos,HARV_074.mosquitoPoint.mos,HARV_075.mosquitoPoint.mos,HARV_076.mosquitoPoint.mos,HARV_077.mosquitoPoint.mos,HARV_078.mosquitoPoint.mos,HARV_079.mosquitoPoint.mos,HARV_080.mosquitoPoint.mos,HARV_081.mosquitoPoint.mos,HARV_082.mosquitoPoint.mos,HARV_053.phenology.phe,HARV_054.phenology.phe,HARV,SOILPL100439,SOILPL100440,SOILPL100441,SOILPL108361,SOILPL108407,MEGAPT100973,TOWER100450,HUT108252,CFGLOC108455,AIRSHED,CFGLOC108325,CFGLOC108326",2024-10-22,2024-11-21,Y,estimated,NOAA drought monitor used as source for moderate drought start date in Worcester county,HARV.20241022.droughtPerceived,NEON.DOC.003282vD,droughtPerceived,droughtPerceived,,,,,,,,,secondary,,0000-0003-1933-3182,,HARV
