plotID,siteID,Canopy_Ht_mean,Canopy_Ht_sd,Canopy_Ht_trend,Canopy_Ht_nyears,Max_Ht_mean,Max_Ht_sd,Max_Ht_trend,Max_Ht_nyears,Rumple_mean,Rumple_sd,Rumple_trend,Rumple_nyears,Rugosity_mean,Rugosity_sd,Rugosity_trend,Rugosity_nyears,Deep_Gap_mean,Deep_Gap_sd,Deep_Gap_trend,Deep_Gap_nyears,Vert_SD_mean,Vert_SD_sd,Vert_SD_trend,Vert_SD_nyears,Vert_CV_mean,Vert_CV_sd,Vert_CV_trend,Vert_CV_nyears,Gini_mean,Gini_sd,Gini_trend,Gini_nyears,VCI_mean,VCI_sd,VCI_trend,VCI_nyears,FHD_mean,FHD_sd,FHD_trend,FHD_nyears,LAI_mean,LAI_sd,LAI_trend,LAI_nyears,Q95_mean,Q95_sd,Q95_trend,Q95_nyears,Ht_Ratio_mean,Ht_Ratio_sd,Ht_Ratio_trend,Ht_Ratio_nyears,Hill_q1,Hill_q2,sample_coverage,richness_pooled,abundance_pooled,LCBD_bray,LCBD_turnover,LCBD_nestedness,domain,LCBD_bray_rare,LCBD_turnover_rare,LCBD_nestedness_rare
ORNL_021,ORNL,0.838345433984484,0.106132234232157,0.0207800798523588,4,1.5922266310080886,0.4352693235189462,0.1581886986359244,4,2.005928810685873,0.1601199566761821,-0.0050488898441905,4,0.3088356242515147,0.0949742955214147,0.0267146579655153,4,0.8294936222955585,0.0962357929459335,-0.0198444655785958,4,0.2839186265565721,0.0862766043215479,0.0288056645646919,4,0.3221975426755047,0.0780102419635026,0.0283717378216865,4,0.1748913470489372,0.0379205791256857,0.0131069987071487,4,0.6896136049181223,0.1157966112136926,0.0072391585816466,4,,,,0,0.0,0.0,0.0,4,1.354069943007614,0.2510664113430095,0.0853936507106841,4,100.0,0.0,0.0,4,2.0,2.0,0.5,2.0,2.0,,,,D07,,,
ORNL_027,ORNL,11.747763097286224,0.3823521542792744,0.1096881372588021,4,20.353413820266724,0.9039788257171966,0.3297958544322422,4,1.5504943523555994,0.0447059777612528,-0.016365299444823,4,5.686542566865683,0.0962376082187332,-0.0215758748707317,4,0.0769500021415297,0.0244162506738305,-0.0091454291056531,4,4.9952572621405125,0.1714803561256421,0.0334309428220703,4,0.4511172145139426,0.0216316322428608,-0.0054084448631675,4,0.2470571213634684,0.011670412723092,-0.0020617202611728,4,0.8819701243191957,0.0269995498623515,0.008607278622332,4,2.5877425596117973,0.0943421643548008,0.0306677477700369,4,2.128965455107391,0.2927248947702081,0.1067575082360278,4,18.30307963490486,0.4674782342563706,0.1671264824413117,4,39.7916703671217,2.4507171386386832,-0.8312716299579257,4,4.473927672495593,2.880184331797235,0.8464,8.0,25.0,,,,D07,,,
ORNL_029,ORNL,7.949563957750797,0.5238246884497464,0.1600039721954436,4,16.48361185193062,0.8565234535226738,0.310479203859965,4,1.5972426105290651,0.0565436913193053,-0.0183235213515304,4,4.276446580886841,0.0626471291680437,-0.0116595072405678,4,0.0801784669456537,0.0271707524856844,-0.0095398557993272,4,3.904969587922096,0.0549393645917602,0.0160080187377475,4,0.5031831371597946,0.03091775262766,-0.0079180566771399,4,0.2855261184740811,0.0172171539059989,-0.0043454721259574,4,0.9266480691730976,0.006280160945986,0.0013793059402988,4,2.294117433950305,0.0736343071580165,0.0242673862902891,4,2.127591146156192,0.3649792423318952,0.1146527427647795,4,14.300168961286545,0.5279645333182744,0.1945227753548395,4,68.89919826388359,4.678272749870335,-1.4621609534536089,4,5.528611464683081,4.129032258064516,0.8457404458598726,9.0,32.0,,,,D07,,,
ORNL_031,ORNL,0.9929400016036298,0.3732406531462271,0.1322853929466671,4,1.7752548633143306,1.2789332327280931,0.4611333489772819,4,2.1434213016182184,0.2150653507849807,0.0528693293176946,4,0.3521459471958224,0.3259971366850145,0.1162380423103015,4,0.8577807080000639,0.1414508162217602,-0.0501736397189753,4,0.3509269176089825,0.2616391602532337,0.0955165733106523,4,0.3023919135060472,0.1518027804765183,0.0540339282680569,4,0.1712717977287765,0.0814134247964561,0.0282231761005869,4,0.6954529955983162,0.2766786056178018,0.0520154897655759,4,0.8918240964412689,,,1,0.0462594952439845,0.0313353802114283,,2,1.6011013080262475,0.8846783116964266,0.3217382948431704,4,100.0,0.0,0.0,4,,,,,,,,,D07,,,
ORNL_032,ORNL,14.462370947003365,0.6751304756475143,0.2221386503605615,4,22.364585548639297,1.440310070482349,0.5417771765163967,4,1.4062765687704086,0.0334952709913137,0.0075111853934469,4,5.518613766878843,0.5542535296436469,0.1944517766435941,4,0.0594295540649909,0.0105461415695388,-0.0003700020772937,4,4.4848984852433205,0.5672212823601904,0.2103886859757559,4,0.3113087865058332,0.0284143341739946,0.0093626669785451,4,0.1686212718486786,0.0172461179945617,0.0056038649885782,4,0.8571532499045134,0.0336675604836923,0.0114901741700513,4,2.753212869167328,0.1454985707196045,0.053129338082813,4,2.762664958834648,0.1727131644953281,-0.0230063015506381,4,20.23591920733452,1.0910869785851782,0.405576589561644,4,21.668172299861908,2.750527849293878,0.244613664490836,4,2.391021053126692,1.7166347992351816,0.9705947872577412,6.0,67.0,0.8681899098621605,0.5416666666666666,0.0818109423256482,D07,0.8841666666666669,0.7557222222222222,0.0616521164021164
ORNL_033,ORNL,8.430122885853052,1.0669493245365032,0.3733623201648394,4,15.06081686168909,1.908022544713061,0.7170165472087406,4,1.5267949923872948,0.0505749283523442,-0.017857045999595,4,3.94501287676394,0.2666867200580815,0.1006567377064909,4,0.0862948844660422,0.035232254014992,-0.0132648443970884,4,3.343206524848938,0.4574680117345114,0.1718727878871418,4,0.412363818148151,0.0221996246190946,-0.0003926567511544,4,0.2323640217073261,0.0139350062240978,-0.000371630902269,4,0.8944602208212018,0.025355983004049,0.006687818095088,4,2.281873321160674,0.1916577261589553,0.0703028892832142,4,2.030746158212424,0.3944829747583959,0.1415778363034838,4,13.27909131348133,1.511624038819838,0.5605727675415221,4,63.957714051008224,11.88248027312609,-4.1015755988302685,4,3.861437084358725,2.7931034482758617,0.839622641509434,6.0,18.0,,,,D07,,,
ORNL_035,ORNL,14.312867984175682,0.4370439034822506,0.108546902736028,4,21.76191368699073,1.2088140699462822,0.4561615529514494,4,1.4462626818567514,0.0667653278638147,0.0214577712828204,4,5.77011351659894,0.8070030211985068,0.2798145807215145,4,0.0923795297858305,0.026424826347318,0.0053755682338738,4,4.270585056394339,0.759673909895439,0.2870798845376287,4,0.2988371441606432,0.0478657295408306,0.0177137798718398,4,0.1585115506313741,0.0272347415389341,0.0100100076579976,4,0.8266231575980783,0.0500033949878626,0.017036622390151,4,2.6215358562767506,0.2088996978232136,0.075233339198998,4,2.315677158534527,0.3331411730162357,-0.0901377247202964,4,19.73339182138443,0.8808626210361326,0.328108909584227,4,22.86950544267893,4.754286115756162,1.435420390395891,4,2.361126639752781,1.6384266263237517,0.9655278547245306,6.0,57.0,0.8627297514397206,0.6416666666666667,0.0567546505781799,D07,0.9043333333333332,0.8188888888888889,0.0416456228956229
ORNL_036,ORNL,29.055842608213425,0.7335812787748688,0.0086118578910827,4,38.62896817922592,0.6611912589957218,0.2476829176857358,4,1.3592934999614954,0.0430433449788917,-0.0014488237599531,4,9.811535701155664,0.8958019500350918,0.0226812518778301,4,0.0377437102797557,0.0118793828245896,-0.0022241261717031,4,8.446221016347408,0.7300441702611731,0.0904824755021504,4,0.2968899672850966,0.0299272665869917,0.0021145740257842,4,0.148438059608452,0.0189225183517388,0.0020264371941309,4,0.7851774878799915,0.0437286172696246,0.0125192093352476,4,3.142472129315138,0.1618390796679808,0.053292171940917,4,3.3719712644815445,0.3038619102677996,0.0394048577263241,4,36.846411883831024,0.477646708088243,0.1801208938871111,4,9.324456693604589,2.492075761429939,-0.3785984691764627,4,4.730938391405949,4.225,0.9260355029585798,6.0,26.0,0.6499250055882595,0.4666666666666666,0.0854741255476549,D07,0.6779999999999998,0.5570277777777778,0.0587359122359122
ORNL_037,ORNL,21.434325501322743,0.2982797504875275,0.0282864556426093,4,30.734003216028214,0.5721387253587129,0.2118745616504124,4,1.4234702568501234,0.0322188928063662,-0.007878393821773,4,8.032422058284283,0.3408217946653499,-0.0259884432667777,4,0.0678685394959757,0.0222931099214038,-0.0073008901880322,4,6.57909107580781,0.2344378904091249,0.0733834168031102,4,0.3201939191203564,0.0109194703616964,0.0023846598120317,4,0.1684652472613379,0.0072860891512213,0.0018952979284915,4,0.8284843135625124,0.0299193944854447,0.0097675027237052,4,3.020567145198584,0.1088897695414961,0.0376899480110123,4,2.759820921346545,0.2816941206594808,0.0648753591591403,4,28.97839778661728,0.3820967148207702,0.1297705343791416,4,16.76350638270378,2.1027512030207536,-0.5853427407287416,4,5.987770549394176,4.927601809954751,0.9412304866850322,8.0,33.0,0.562210777543637,0.4163690476190476,0.0826372303307287,D07,0.6443333333333334,0.5080833333333332,0.0661599974099974
ORNL_043,ORNL,23.02540010213852,0.2008417765813075,0.0453524532772245,4,30.839363396167755,0.702661430297952,0.2635481244041806,4,1.3788020946085453,0.0197789643982967,0.0032657189738182,4,8.169541165232658,0.3562783063922777,0.08625252473922,4,0.0564888140652328,0.0092584258269213,-0.0001612502826555,4,6.4816314578056335,0.3111769302180718,0.1043124255679902,4,0.283878251677379,0.0133566272489622,0.0040463004039511,4,0.1482041672570631,0.0082921248382245,0.0023959990746031,4,0.8194110998883843,0.0249458136445418,0.0082838697625058,4,3.082557298243046,0.1048352617117346,0.0359817147254943,4,2.837254321202636,0.1619249713447181,-0.0021982134452887,4,29.6489440202713,0.5342909426186186,0.1966786781946818,4,11.249014798551798,1.0429007358403215,0.1910844619075457,4,7.205353959404487,5.0,0.8799261083743842,12.0,40.0,,,,D07,,,
ORNL_044,ORNL,1.2159833079203963,0.0874078129803421,-0.0052401559161288,4,2.4543878603726625,0.4374267329522097,0.1508591549382323,4,2.0613901931792498,0.0581383234117941,-0.0148911332445485,4,0.5732921262970194,0.1112960663112394,0.0260581671415517,4,0.7213596687652171,0.111644943529416,-0.0316664646157906,4,0.5234847679967061,0.0729552130980009,0.0179049197384821,4,0.3745739500736817,0.083290621804909,0.0281842440211524,4,0.20416144374758,0.0415215441343371,0.013887810476479,4,0.7546986243329369,0.1342462654300101,0.0191258559883623,4,0.8289492229620615,0.6550134672678662,-0.0021154643997313,4,0.0393157327745222,0.0219336246343099,0.0078662086055112,4,2.101392826065421,0.2598502634003132,0.069334061195453,4,99.85206496715546,0.1208668417948499,0.0332584948766799,4,,,,,,,,,D07,,,
ORNL_045,ORNL,22.34720134735108,0.4598888937218374,-0.0010994672775268,4,30.835846334695816,0.4418304011503261,0.1660689314206441,4,1.329237885773182,0.0269213136233732,-0.0012975739581244,4,7.024699106812477,0.3616008255094298,-0.02381441564787,4,0.0391892270272364,0.0110933399746783,-0.0008984555287974,4,5.702755440026522,0.1453258836318834,0.0150303574545042,4,0.257083831820637,0.0105112276571187,0.0005592969911439,4,0.1382520262850448,0.007039718333101,0.0008926550702502,4,0.8211172884330153,0.0255808383079759,0.0068753573688722,4,3.0307768918573856,0.1009236753827942,0.0324889361148788,4,3.263247769325972,0.3035821831996868,0.0404847998704229,4,28.92625379562378,0.3176203209876068,0.0997491280237833,4,8.18260470405221,1.6179829830859425,-0.1504074345741953,4,5.398613973834715,4.281553398058253,0.9800777453838678,8.0,42.0,0.5224692370410634,0.3592261904761905,0.0945297457100862,D07,0.5783333333333333,0.4174126984126984,0.0838551448551448
ORNL_046,ORNL,20.879123985767365,0.1169922946882757,0.005946641876584,4,29.40557238459587,0.7444100123957085,0.2808600578989301,4,1.4096551276743412,0.0145742441468449,-0.0002100921812511,4,7.959156610071659,0.2155147163116124,0.0351848055919011,4,0.0662391086807474,0.011662168107265,-0.0037120337254323,4,6.27694034576416,0.4038065986990672,0.1412059877599988,4,0.302202631952241,0.0186432823041674,0.006360580412937,4,0.1609459489118307,0.0114874089836411,0.003920037521138,4,0.8422936871647835,0.0287693066932635,0.0102233977190085,4,3.024240907281637,0.1259057443474065,0.0435691131722359,4,2.693906746804714,0.1631304888226505,0.0481515931231634,4,27.72632387280464,0.5972489213457293,0.2225213079225449,4,15.131216146051884,0.8453801220606629,-0.0141223080101467,4,10.892539161487928,8.620512820512822,0.8060899863657022,15.0,41.0,,,,D07,,,
ORNL_049,ORNL,19.908207714557648,0.8032779584467553,0.0297529981249854,4,32.200617760419846,0.4354822974659105,0.127717219647907,4,1.3454393856227398,0.0284574553178614,-0.0010387045996529,4,6.614612899720669,0.2526037173205701,-0.0048083173377173,4,0.0175060462861438,0.0079196482681995,0.0010057390789457,4,6.191943027079105,0.1696040647069584,-0.0532830435605276,4,0.3169948996510356,0.0195592320490945,-0.0034341006539762,4,0.1762347632320597,0.0112491877067263,-0.0019001293195677,4,0.8615063559263945,0.0196200476509793,0.0039706535282589,4,2.9526544958353043,0.1669624690337491,0.0516487679311207,4,4.186615020036697,0.6707396587906981,-0.1300494983082726,4,29.49204424023628,0.5484969844549247,-0.0441582742191496,4,9.06338434992358,2.684685196685642,-0.0034825530878844,4,8.378455511428601,7.566929133858268,0.9843830005120328,10.0,62.0,0.6024442760490382,0.399345238095238,0.1092396668518959,D07,0.651,0.5052738095238095,0.0772751045251045
ORNL_050,ORNL,25.29911044985056,1.6321361417878486,-0.5911812988065538,4,36.360195487737656,0.4717235751168775,-0.0848698587644667,4,1.4315672498196363,0.0595469385047093,0.0206119441205547,4,9.672135762870312,0.4342924425291898,0.0973645285481498,4,0.0613194933430349,0.0113952483592836,0.0031432233673902,4,8.286151584237814,0.4351320840100136,0.1423854519213949,4,0.3432239757385105,0.0499810025429408,0.0180385557358108,4,0.1822730025742203,0.03010780196671,0.0109186434586133,4,0.8425952065736055,0.0371293155187786,0.0128821382919947,4,3.171813514083624,0.1007249082494834,0.0251347270040285,4,3.012026373296976,0.3430388764106671,-0.0974232132236162,4,34.46312040090561,0.5733568320038296,-0.1857627062570481,4,17.42557562328875,4.681611610399559,1.5873241305706047,4,5.599389087570491,4.142857142857142,0.8300145701796988,9.0,29.0,,,,D07,,,
ORNL_051,ORNL,25.69304209947586,0.4217760499312683,-0.0148687760035196,4,34.19824030995369,0.7004819450763043,0.2616644161088126,4,1.3240608628839254,0.0331450881051528,0.0060645964528833,4,7.905809752643108,0.706053015566423,0.1591912231275013,4,0.0292625622096238,0.005605798678001,-0.00076129702003,4,6.767932739108801,0.6895083710664905,0.1954802767861457,4,0.2701129533816129,0.0301821030779727,0.0077420265325123,4,0.1360514663392678,0.0161369888256064,0.0043154157853374,4,0.7887682365253568,0.0317843087591154,0.0099221046659208,4,3.0339872799813747,0.1066394956124045,0.033009746599765,4,3.3396766129881144,0.3549123398290567,-0.0294184480749425,4,32.57480934262276,0.5007660618764362,0.1891959479876927,4,9.001863463083282,1.644791374081813,0.2735637204411129,4,5.8732221648731295,4.745098039215686,0.8224101479915433,8.0,22.0,,,,D07,,,
ORNL_052,ORNL,20.663352757692337,0.4086712468464257,-0.0414756082353137,4,29.96981993317604,0.7484148743014317,0.2772408638681684,4,1.4949982017278671,0.042046981915942,-0.0091147504392124,4,8.875996381044388,0.3850419928849528,-0.0171317529110681,4,0.0831481621862622,0.037494652449345,-0.0126984364954599,4,7.476797968149185,0.6138016201807555,0.1949650304658072,4,0.3784655099734664,0.0343729849545619,0.0095925862413077,4,0.201974244788289,0.020004664141506,0.0058500344554583,4,0.852842727676034,0.035480669405761,0.0119196485195841,4,3.025270622223616,0.0795475177008795,0.0274603796147164,4,2.447075312025845,0.332979922974144,0.1021149356272958,4,28.60195994377136,0.5497447476781234,0.2076191902160644,4,21.64848793298006,2.528389010053389,-0.3590478918382099,4,4.514793254214504,3.8404255319148937,0.975033738191633,6.0,38.0,0.5167939258043013,0.3666666666666666,0.1048922645981469,D07,0.5848333333333333,0.4166666666666667,0.0890402005402005
ORNL_053,ORNL,23.81405743956566,0.4164252320534833,0.0102871628034682,4,33.06313303112984,0.6350789771911071,0.2376216167495364,4,1.3821067661046982,0.0304806290926063,0.0037450474642571,4,8.682801134884357,0.5105727581773004,0.0899024030991963,4,0.0290191661388234,0.0089700806446566,0.0018216357311757,4,7.908958688378334,0.3248132209140495,0.0344989271391005,4,0.337669420056045,0.0191353743034481,0.0007237247413113,4,0.1797953086206689,0.0116403118568486,0.0011195389309986,4,0.8464560834690928,0.0264061961710454,0.0083291687603507,4,3.167858835309744,0.0980479028781843,0.0323325569430987,4,3.419812323525548,0.3526879072109835,-0.0295756865470182,4,31.85398605465889,0.3892344329978577,0.1454778767767406,4,11.733465634286404,1.857996117105856,0.1259235775186902,4,5.031910180409694,3.796078431372549,0.9565656565656566,8.0,44.0,0.5985265338725911,0.4345238095238095,0.0804531381930762,D07,0.6558333333333332,0.4918888888888889,0.0773667721167721
ORNL_054,ORNL,24.16955804824829,0.4880521849319725,-0.0195832195736113,4,40.54230996966362,1.779962287722677,-0.5563465669041588,4,1.320950634777546,0.0243702776524393,0.003141015058472,4,7.564629286527634,0.3943447401125916,0.0546430633181617,4,0.019356996692295,0.0053359180633297,0.000945937539308,4,6.863431390374899,0.2662645710320009,0.0282758059246199,4,0.2852868298068642,0.0158853483870734,0.0014666789433076,4,0.1523116944590583,0.0092540983787606,0.001095429362197,4,0.8131814086809754,0.0277138441489648,0.0081048482762915,4,3.147914219647646,0.0990282660300866,0.0309086850001698,4,4.012437116354704,0.355017522157908,-0.0551130682939574,4,32.212463825941086,0.2723844564965438,0.0821217383657183,4,7.541197724640369,1.4984202104599904,0.0715526455924624,4,5.531689200239816,5.157894736842105,1.0,6.0,28.0,0.6317057172804503,0.4749999999999999,0.0827713136536665,D07,0.6818333333333333,0.5320555555555554,0.0602432197432197
ORNL_055,ORNL,25.754382491111755,0.448166421704266,0.0027110122499011,4,38.9562731385231,0.4203606171381164,0.1520824489139375,4,1.3389682807028294,0.0196493254783938,0.0024973164711679,4,8.534279346466064,0.3440641354612974,0.0537220764727819,4,0.0105481592572687,0.0052057604316119,0.0013666927049295,4,8.206770777702332,0.2227060377668575,0.0088816469623928,4,0.3222160774748772,0.0131019801291349,0.0002738526756209,4,0.1769012911245226,0.0081121939671175,0.0004716514210615,4,0.8466613087803125,0.0249353543651628,0.007082688134341,4,3.0168412756174803,0.2196941705963563,0.0666013780449118,4,4.91442783921957,0.7603695155112049,-0.1680965487446103,4,36.41832163929939,0.2605620701901456,0.0807901195117405,4,4.454581822268665,1.1639166034910915,0.2463295146645534,4,6.152920567619326,3.745664739884393,0.7793538219070134,12.0,36.0,,,,D07,,,
ORNL_056,ORNL,23.808647960424423,0.8545880181102808,-0.1664393884795052,4,32.65154814720154,0.8173485612804682,0.3042798950558617,4,1.3543328009545803,0.0652881343306474,0.0168887270348412,4,8.033410768955946,1.1532984152285073,0.3317811797772135,4,0.0267113507979956,0.0119005700642772,0.0010240223862291,4,7.211413167417049,1.0674961071680862,0.3480914469276155,4,0.3099674810655415,0.0548894386308097,0.0166067045093292,4,0.1587930503301322,0.0315495514976988,0.0096085662953555,4,0.8176647154614329,0.0474989830834583,0.0150159692303055,4,3.056228622794152,0.1111380992387752,0.0317232012748718,4,3.4982923343777657,0.6089607950466347,-0.0889932137160074,4,30.99587920308113,0.5612567779189134,0.2068779723984854,4,11.427703133784236,4.3344377758861325,1.1159221816453195,4,5.754418748149765,5.128205128205128,0.976219512195122,7.0,40.0,0.4964502257003366,0.3297619047619047,0.0924271235300647,D07,0.579,0.4072222222222222,0.0799830817330817
ORNL_057,ORNL,21.63025514781475,0.3853224501201638,0.0987863129093533,4,29.83461856842041,0.6290365622293298,0.2327869733174642,4,1.4139740746468306,0.0245302466604687,-0.0035612755233333,4,8.35179877281189,0.2872048896186104,-0.0016461880434127,4,0.0547364199592266,0.0131000052020864,-0.0035537014842876,4,7.02120852470398,0.2577449659121798,0.0753391172204698,4,0.3295493659097701,0.0130011331857987,0.001897448784716,4,0.1705579565605148,0.0069974146088818,0.0009785697995019,4,0.8313424997031689,0.0250974570030081,0.0073223092726298,4,3.035453278571368,0.1048119377907473,0.0350076446220988,4,2.703529404476285,0.2243417116513918,0.0417071770699251,4,28.635397762060165,0.5212007878790353,0.1927355783326285,4,16.305781230330467,1.7811378051436575,-0.4368875878197806,4,5.4324594124954,4.687804878048781,0.9375650364203956,7.0,31.0,0.550739203639079,0.4113095238095238,0.0817608861726509,D07,0.6181666666666666,0.4662777777777778,0.070502109002109
ORNL_058,ORNL,26.412727802991867,0.2677167514178379,0.087583839893341,4,35.39064630866051,1.0366487376564115,0.3546509941418965,4,1.359526939690113,0.025442590711407,-0.0005630726615587,4,9.093453012406826,0.5679596205450246,0.0829111287991205,4,0.0338468108166125,0.0106224235158292,-0.0021197162887325,4,8.037375845015049,0.4773425586825242,0.1201646363451367,4,0.3046491609420627,0.015050366733369,0.0021843962327,4,0.150240191607736,0.0078428136839275,0.0014818872524691,4,0.7913704598322511,0.0323574920125738,0.0105244085370075,4,3.0428384467959404,0.1504025269186357,0.0508780472335361,4,3.348296634852886,0.3128248779468368,0.0306117215326854,4,33.675003081560135,0.8077447685716436,0.2748952962103344,4,11.884739752858875,1.56431493431152,-0.1239647365042141,4,7.95849091628014,6.720279720279722,0.907343857240906,10.0,31.0,0.6050493994931692,0.3148015873015873,0.1388083046983975,D07,0.6836666666666668,0.5255873015873017,0.0780036815036815
ORNL_059,ORNL,22.31635355949402,0.5551548361452948,0.0349827721005394,4,32.655402451753616,0.5144278520952226,0.1841908608164106,4,1.3422589991241691,0.0374531946007941,0.0068331195839813,4,7.227348241955042,0.5686806080243851,0.1367312339799744,4,0.0334498321790306,0.0177943533813263,0.0029081513483626,4,6.370959874242544,0.310965079152864,0.0507882858316103,4,0.2885868018493056,0.0151598061869214,0.0018854891615254,4,0.1543356593465432,0.0085765140396342,0.001237779977687,4,0.8341620909050107,0.0269477269911114,0.0074066410639456,4,2.99404476583004,0.1735846814336784,0.054056962331136,4,3.293546559289098,0.4432107630739931,-0.0791798803423132,4,30.40970915555954,0.4285202969899971,0.0796398889450799,4,9.421116926707327,2.043952653276316,0.2498061764275743,4,8.192794206234144,6.412121212121212,0.8922620187703505,12.0,46.0,,,,D07,,,
ORNL_060,ORNL,27.56094628572464,0.2150424622789258,-0.002518580073402,4,37.83250576257706,0.6964011302839869,0.2630406277520316,4,1.3876654766499996,0.0151521731634709,-0.002195466132391,4,9.731184534728529,0.2879614343450924,0.0342125644286473,4,0.0451324805471813,0.0087641316362162,-0.0028755113931505,4,8.476189829409122,0.1670847759165343,0.0445185097910109,4,0.3193940364290029,0.0075873409384326,0.0010651187926885,4,0.1680593094788491,0.0057138767645787,0.0013670950817565,4,0.8150060018524528,0.0356252340903303,0.012173353295241,4,3.2460132390260696,0.1318856868532478,0.0442617152418409,4,3.191352365538478,0.222241402292998,0.0095520847964854,4,36.17735868692398,0.4063855628225826,0.1532693874268304,4,10.408455561846496,1.055465710513265,-0.23057593192373,4,9.348139205106037,8.13846153846154,0.7902364607170099,11.0,23.0,,,,D07,,,
ORNL_061,ORNL,17.847640186548233,0.218639794796132,0.0133926102093287,4,26.10795250535012,0.5404564852169274,0.1956319894109453,4,1.3738424684852362,0.0337751002722623,0.0022845983150459,4,6.1912031173706055,0.4267316756208451,0.025298440740222,4,0.056704284826992,0.0126487738387547,-0.0006510236028892,4,4.821778297424316,0.2864126340725109,0.0437706460555394,4,0.2761943032965064,0.019469323389578,0.0034311227500438,4,0.1480886522913351,0.0106995481640538,0.0026504333197538,4,0.8202979872003198,0.0278716663507696,0.0087089745239132,4,2.814292084425688,0.1334000063941101,0.0440150055856931,4,2.918480332940817,0.3108435763446092,0.0274040163272903,4,24.03848084807396,0.1932742242516164,0.0720364678473699,4,14.253192752599716,2.5122897636070767,0.3568021655082702,4,9.30794604033983,6.578082191780823,0.922408567387351,14.0,49.0,0.6363144617428766,0.3110984848484849,0.216013892118112,D07,0.711,0.6102936507936508,0.062184644059644
ORNL_062,ORNL,21.568216517567635,0.1546968716378476,-0.0459705349944886,4,31.366163909435272,2.682682267395732,-0.4392525468553815,4,1.4739549066871405,0.0236875103590816,-0.0083845706567877,4,9.078698210418224,0.2820748616581125,-0.0962889911163421,4,0.0989596804720349,0.0244202823540533,-0.0090327942134102,4,6.872980214655399,0.2839912008555845,0.1063611911875861,4,0.3233118501957506,0.0152043331101409,0.0055777307910223,4,0.165703555685468,0.0101808876852045,0.0036879764492845,4,0.8090214533731341,0.0392207173318799,0.0137133247972953,4,3.003894906491041,0.1191074288648878,0.0424928711283774,4,2.254745973274112,0.2471223037045805,0.0926120226227101,4,28.058569997549057,0.406243553881797,0.1523418909027463,4,19.953247897326943,1.1529215873445815,-0.3565473918403898,4,5.038158704210648,4.290780141843971,0.964297520661157,7.0,55.0,0.648374297954412,0.5130952380952382,0.0658246818540936,D07,0.6913333333333331,0.5495,0.0671471213971214
ORNL_063,ORNL,22.09880980849266,1.143479686142839,-0.4277938348906381,4,34.04294615983963,0.4262586314447517,0.089941694622948,4,1.3453975711017847,0.061813730526306,0.0223892183885687,4,7.257711723446846,0.8120031067710729,0.2793631326584589,4,0.0235525968455476,0.0070523890228606,0.0018984073817375,4,6.588343132287264,0.8173739285021525,0.2960400819068863,4,0.3062854881864041,0.0569948992548266,0.0210987233468109,4,0.1686713231028989,0.0325911566040909,0.0120907444174268,4,0.8628408992663026,0.0379269851980783,0.0136195532090607,4,3.07692101970315,0.1252393872842251,0.0355818516441753,4,3.6745907552540302,0.5048903757507929,-0.1491007063360441,4,30.955896824598312,0.2196551723176937,-0.0599012800625392,4,9.736212785355749,4.519595242533822,1.6783631139745314,4,6.403491439154885,4.878048780487805,0.952439024390244,9.0,40.0,0.6209706393212343,0.5133928571428571,0.0747023343163469,D07,0.6903333333333332,0.5867380952380952,0.0643247901336136
ORNL_066,ORNL,0.7498340001160448,0.1536357288974909,0.0308705970451429,4,0.7377590551041067,0.4103117594889594,-0.0395923561106125,4,1.947316264733672,0.1224023500313558,0.0297978422826244,4,0.1081752249447163,0.1143476441196634,-0.00540009866901,4,0.9483155393972992,0.0617557271810015,0.0021799232455946,4,0.1505595950494435,0.1119490184042628,0.0003388720173469,4,0.1731080402281474,0.0931463970710371,-0.0071264214402475,4,0.0993897405834021,0.0531587258465517,-0.0036872644384605,4,0.8475269824266434,0.0889344639639225,0.0325235995022874,3,,,,0,0.0,,,1,0.985748864710331,0.3290187746061319,0.0218529313802719,4,100.0,0.0,0.0,4,,,,,,,,,D07,,,
ORNL_067,ORNL,21.325662672519684,0.2116645019268122,-0.0214937244142804,4,28.11315840482712,0.6543927502331306,0.2441369578951881,4,1.3241742346435783,0.0319129640581579,0.0077663828574475,4,6.52253395318985,0.5106468602487324,0.1441842246623266,4,0.0506236221845028,0.012577410146552,0.0005118424624448,4,4.796776186674833,0.4511270221591217,0.1684867076220966,4,0.2255680724047124,0.0230187186812373,0.0084928990386071,4,0.1168151029851287,0.013382545261642,0.0049501494061024,4,0.7926766304299235,0.0358621044244452,0.0127476944277683,4,2.941715631633997,0.150314324670399,0.0543282723852566,4,3.006348930299282,0.2158094858171931,-0.010797048608462,4,26.50301945209503,0.533614559059093,0.1992262090955461,4,8.750876409932971,2.102483035981289,0.5849090348042193,4,8.017065101141874,6.578947368421053,0.8946341463414634,10.0,25.0,,,,D07,,,
